Gene stable ID,Chromosome/scaffold name,Gene start (bp),Gene end (bp),Gene name
ENSG00000119487,9,125437393,125707234,MAPKAP1
ENSG00000239961,19,54333185,54339162,LILRA4
ENSG00000163376,3,66998307,67011210,KBTBD8
ENSG00000144744,3,69054730,69080408,UBA3
ENSG00000135341,6,90513573,90587072,MAP3K7
ENSG00000211941,14,106116635,106117204,IGHV3-11
ENSG00000102048,X,15235288,15270467,ASB9
ENSG00000165192,X,15281697,15315640,ASB11
ENSG00000158125,2,31334321,31414742,XDH
ENSG00000104825,19,38899700,38908893,NFKBIB
ENSG00000116661,1,11637018,11655785,FBXO2
ENSG00000073008,19,44643798,44666162,PVR
ENSG00000126067,1,35599541,35641526,PSMB2
ENSG00000146232,6,44258166,44265788,NFKBIE
ENSG00000197943,16,81739097,81962685,PLCG2
ENSG00000185825,X,153700492,153724565,BCAP31
ENSG00000154589,8,73991392,74029079,LY96
ENSG00000166266,11,108008898,108107761,CUL5
ENSG00000100804,14,23016543,23035230,PSMB5
ENSG00000175063,20,45812576,45816957,UBE2C
ENSG00000222028,14,23042212,23044060,PSMB11
ENSG00000137713,11,111726908,111766389,PPP2R1B
ENSG00000174125,4,38790677,38856817,TLR1
ENSG00000112234,6,98868535,98948006,FBXL4
ENSG00000198833,6,89326625,89352722,UBE2J1
ENSG00000114423,3,105655461,105869552,CBLB
ENSG00000130725,19,58555712,58558954,UBE2M
ENSG00000085382,6,104728094,104859919,HACE1
ENSG00000140367,15,75843307,75901078,UBE2Q2
ENSG00000104343,8,73780097,73878910,UBE2W
ENSG00000131467,17,42824385,42843760,PSME3
ENSG00000041357,15,78540405,78552417,PSMA4
ENSG00000078140,4,39698109,39782792,UBE2K
ENSG00000010671,X,101349447,101390796,BTK
ENSG00000239388,3,57268342,57292685,ASB14
ENSG00000088827,20,3686970,3712600,SIGLEC1
ENSG00000183785,22,18110100,18146683,TUBA8
ENSG00000079337,12,47734363,47771040,RAPGEF3
ENSG00000131263,X,74582976,74614624,RLIM
ENSG00000125826,20,407498,432139,RBCK1
ENSG00000243772,19,54738513,54753052,KIR2DL3
ENSG00000164924,8,100916523,100953388,YWHAZ
ENSG00000127922,7,96481626,96709891,SEM1
ENSG00000004897,17,47117703,47189422,CDC27
ENSG00000125498,19,54769793,54784322,KIR2DL1
ENSG00000167196,15,75903876,75942511,FBXO22
ENSG00000136869,9,117704175,117724735,TLR4
ENSG00000183763,3,49828601,49856574,TRAIP
ENSG00000105369,19,41877279,41881372,CD79A
ENSG00000189013,19,54803535,54814517,KIR2DL4
ENSG00000072201,4,53459301,53701405,LNX1
ENSG00000100280,22,29327680,29388583,AP1B1
ENSG00000091972,3,112332347,112362812,CD200
ENSG00000167633,19,54816468,54830778,KIR3DL1
ENSG00000123124,8,86342547,86478420,WWP1
ENSG00000198919,3,108589705,108694840,DZIP3
ENSG00000095970,6,41158506,41163186,TREM2
ENSG00000159202,17,48908407,48929056,UBE2Z
ENSG00000240403,19,54850443,54867207,KIR3DL2
ENSG00000141367,17,59619689,59696956,CLTC
ENSG00000104312,8,89757806,89791064,RIPK2
ENSG00000198961,5,109334713,109409974,PJA2
ENSG00000116031,2,70830211,70835816,CD207
ENSG00000103264,16,87326987,87392142,FBXO31
ENSG00000163606,3,112921205,112975103,CD200R1
ENSG00000133606,7,140453033,140479536,MKRN1
ENSG00000121594,3,119524293,119559614,CD80
ENSG00000051523,16,88643289,88651054,CYBA
ENSG00000161649,17,43847148,43863639,CD300LG
ENSG00000142512,19,51410020,51417803,SIGLEC10
ENSG00000189430,19,54906148,54916140,NCR1
ENSG00000138107,10,102461881,102502712,ACTR1A
ENSG00000119048,5,134371469,134392108,UBE2B
ENSG00000077549,1,19338775,19485539,CAPZB
ENSG00000138778,4,103105349,103198445,CENPE
ENSG00000105568,19,52190048,52229518,PPP2R1A
ENSG00000211640,22,22195799,22196276,IGLV6-57
ENSG00000068878,2,53864069,53970993,PSME4
ENSG00000211644,22,22322472,22322969,IGLV1-51
ENSG00000211648,22,22357739,22358260,IGLV1-47
ENSG00000064601,20,45890144,45898949,CTSA
ENSG00000211651,22,22380766,22381347,IGLV1-44
ENSG00000211652,22,22395018,22395489,IGLV7-43
ENSG00000211653,22,22409766,22410282,IGLV1-40
ENSG00000146021,5,137617500,137736089,KLHL3
ENSG00000109943,11,122838500,122872643,CRTAM
ENSG00000103035,16,74296814,74306288,PSMD7
ENSG00000269190,19,38941401,38975742,FBXO17
ENSG00000182287,X,15825806,15854931,AP1S2
ENSG00000186187,16,74999024,75110994,ZNRF1
ENSG00000185532,10,50990888,52298423,PRKG1
ENSG00000101017,20,46118278,46129863,CD40
ENSG00000095585,10,96189171,96271587,BLNK
ENSG00000115239,2,53532672,53860160,ASB3
ENSG00000186265,3,112463966,112499472,BTLA
ENSG00000121621,11,28020619,28108156,KIF18A
ENSG00000105383,19,51225064,51243860,CD33
ENSG00000170142,3,23805955,23891640,UBE2E1
ENSG00000163519,3,108822770,108855005,TRAT1
ENSG00000033178,4,67612652,67701155,UBA6
ENSG00000055208,6,149218641,149411613,TAB2
ENSG00000126214,14,103561896,103714249,KLC1
ENSG00000196372,10,5638867,5666595,ASB13
ENSG00000269335,X,154541199,154565046,IKBKG
ENSG00000205220,16,67934506,67936864,PSMB10
ENSG00000138802,4,109433772,109540896,SEC24B
ENSG00000172116,2,86815339,86861924,CD8B
ENSG00000154007,1,75918873,75932404,ASB17
ENSG00000156804,8,123497889,123541206,FBXO32
ENSG00000138674,4,82818509,82901166,SEC31A
ENSG00000114125,3,141738249,141747560,RNF7
ENSG00000009335,7,157138916,157269370,UBE3C
ENSG00000101255,20,362835,397559,TRIB3
ENSG00000112195,6,41189749,41201149,TREML2
ENSG00000261456,10,46888,74163,TUBB8
ENSG00000177889,12,93405673,93441947,UBE2N
ENSG00000196735,6,32628179,32647062,HLA-DQA1
ENSG00000141200,17,53822927,53825193,KIF2B
ENSG00000124181,20,41136960,41196801,PLCG1
ENSG00000185345,6,161347417,162727775,PRKN
ENSG00000114013,3,122055362,122121139,CD86
ENSG00000167618,19,54497879,54510687,LAIR2
ENSG00000131019,6,150061053,150069121,ULBP3
ENSG00000186591,7,129830732,129952960,UBE2H
ENSG00000187116,19,54307070,54313166,LILRA5
ENSG00000181191,X,69160851,69165521,PJA1
ENSG00000034677,8,100257060,100336218,RNF19A
ENSG00000058262,3,128051641,128071683,SEC61A1
ENSG00000106976,9,128191655,128255248,DNM1
ENSG00000150961,4,118722823,118838683,SEC24D
ENSG00000118640,2,85561562,85582031,VAMP8
ENSG00000103496,16,31032889,31042975,STX4
ENSG00000131508,5,139526431,139628434,UBE2D2
ENSG00000138814,4,101023409,101348278,PPP3CA
ENSG00000186074,17,74694311,74712978,CD300LF
ENSG00000125753,19,45506579,45526983,VASP
ENSG00000167613,19,54351384,54370558,LAIR1
ENSG00000174989,12,116910950,117031148,FBXW8
ENSG00000159069,9,136940435,136944738,FBXW5
ENSG00000164308,5,96875986,96919703,ERAP2
ENSG00000107281,9,137039463,137046179,NPDC1
ENSG00000158092,3,136862208,136951606,NCK1
ENSG00000197170,17,67337916,67366605,PSMD12
ENSG00000175093,3,141051347,141148611,SPSB4
ENSG00000177455,16,28931965,28939342,CD19
ENSG00000181788,3,150741125,150763477,SIAH2
ENSG00000176248,9,137174784,137188560,ANAPC2
ENSG00000188229,9,137241287,137243707,TUBB4B
ENSG00000089053,12,121308245,121399896,ANAPC5
ENSG00000077264,X,110944285,111227361,PAK3
ENSG00000145675,5,68215756,68301821,PIK3R1
ENSG00000183655,15,85759326,85794925,KLHL25
ENSG00000168710,1,109984765,110023742,AHCYL1
ENSG00000092010,14,24136163,24138967,PSME1
ENSG00000068831,11,64726911,64745456,RASGRP2
ENSG00000100911,14,24143362,24147570,PSME2
ENSG00000110801,12,121888732,121918297,PSMD9
ENSG00000012124,19,35319261,35347361,CD22
ENSG00000108671,17,32444379,32483319,PSMD11
ENSG00000127314,12,68610855,68671901,RAP1B
ENSG00000070190,4,99816827,99870190,DAPP1
ENSG00000239998,19,54572920,54590287,LILRA2
ENSG00000113575,5,134194332,134226073,PPP2CA
ENSG00000068971,11,64917553,64934475,PPP2R5B
ENSG00000152689,2,33436324,33564750,RASGRP3
ENSG00000104974,19,54593582,54602381,LILRA1
ENSG00000213658,16,28984826,28990784,LAT
ENSG00000008018,6,170535120,170553307,PSMB1
ENSG00000138641,4,88592434,88708541,HERC3
ENSG00000111981,6,149963943,149973715,ULBP1
ENSG00000117461,1,46040140,46133036,PIK3R3
ENSG00000113441,5,96935394,97037513,LNPEP
ENSG00000165810,5,181040225,181061521,BTNL9
ENSG00000186818,19,54643889,54670359,LILRB4
ENSG00000162692,1,100719742,100739045,VCAM1
ENSG00000171823,12,1565993,1594581,FBXL14
ENSG00000079616,16,29790719,29805384,KIF22
ENSG00000105221,19,40230317,40285536,AKT2
ENSG00000118420,6,82892390,83065841,UBE3D
ENSG00000100567,14,58244843,58272012,PSMA3
ENSG00000146063,5,181222499,181235808,TRIM41
ENSG00000170633,12,121400041,121430623,RNF34
ENSG00000112984,5,138178719,138187723,KIF20A
ENSG00000064726,15,83016423,83067252,BTBD1
ENSG00000243466,2,88947301,88947957,IGKV1-5
ENSG00000143106,1,109399042,109426448,PSMA5
ENSG00000154447,4,169094259,169270956,SH3RF1
ENSG00000010810,6,111660332,111873452,FYN
ENSG00000165059,9,69012504,69014113,PRKACG
ENSG00000211599,2,88897232,88897784,IGKV5-2
ENSG00000121716,7,100352176,100367733,PILRB
ENSG00000085514,7,100367530,100400096,PILRA
ENSG00000118496,6,145793502,145814795,FBXO30
ENSG00000134242,1,113813811,113871753,PTPN22
ENSG00000167004,15,43746410,43773278,PDIA3
ENSG00000104833,19,6494319,6502848,TUBB4A
ENSG00000125730,19,6677704,6730562,C3
ENSG00000147912,9,37510892,37576380,FBXO10
ENSG00000123104,12,26335352,26833194,ITPR2
ENSG00000137393,6,18387350,18468870,RNF144B
ENSG00000265808,1,120150898,120176520,SEC22B
ENSG00000127452,19,9810267,9827816,FBXL12
ENSG00000261609,16,81314944,81390809,GAN
ENSG00000265491,1,145738868,145824095,RNF115
ENSG00000072736,16,68084751,68229259,NFATC3
ENSG00000161640,19,49948985,49961172,SIGLEC11
ENSG00000149269,11,77322017,77474635,PAK1
ENSG00000107968,10,30434021,30461833,MAP3K8
ENSG00000110651,11,2376177,2397397,CD81
ENSG00000113303,5,180899077,180950906,BTNL8
ENSG00000109670,4,152320544,152536092,FBXW7
ENSG00000163840,3,122564338,122575203,DTX3L
ENSG00000175809,X,22272913,22274461,CBLL2
ENSG00000164122,4,176213673,176277571,ASB5
ENSG00000146926,7,151175698,151187832,ASB10
ENSG00000095261,9,120815496,120842951,PSMD5
ENSG00000204642,6,29722775,29738528,HLA-F
ENSG00000116489,1,112619805,112671616,CAPZA1
ENSG00000119401,9,116687305,116701300,TRIM32
ENSG00000107341,9,33817160,33920399,UBE2R2
ENSG00000211959,14,106421711,106422218,IGHV4-39
ENSG00000211962,14,106511117,106511856,IGHV1-46
ENSG00000211964,14,106537810,106538344,IGHV3-48
ENSG00000211967,14,106592676,106593347,IGHV3-53
ENSG00000224373,14,106627249,106627825,IGHV4-59
ENSG00000112640,6,42984553,43012342,PPP2R5D
ENSG00000135047,9,87724051,87731469,CTSL
ENSG00000276045,12,121626550,121642677,ORAI1
ENSG00000128731,15,28111040,28322179,HERC2
ENSG00000042753,19,46838136,46850846,AP2S1
ENSG00000137171,6,43040777,43075095,KLC4
ENSG00000159377,1,151399560,151401937,PSMB4
ENSG00000109466,4,165207561,165323156,KLHL2
ENSG00000198898,7,116811070,116922049,CAPZA2
ENSG00000115073,2,97655939,97664044,ACTR1B
ENSG00000164162,4,144831908,145098541,ANAPC10
ENSG00000108094,10,35008551,35090642,CUL2
ENSG00000013561,5,141958328,141990292,RNF14
ENSG00000002586,X,2691187,2741309,CD99
ENSG00000176986,10,73744372,73772161,SEC24C
ENSG00000166847,16,23641466,23677472,DCTN5
ENSG00000091428,2,172735274,173052893,RAPGEF4
ENSG00000086758,X,53532096,53686728,HUWE1
ENSG00000162063,16,2429394,2458854,CCNF
ENSG00000137100,9,34613545,34620523,DCTN3
ENSG00000140992,16,2537979,2603188,PDPK1
ENSG00000138160,10,92574105,92655395,KIF11
ENSG00000108106,19,55399745,55407788,UBE2S
ENSG00000154582,8,73939169,73972287,ELOC
ENSG00000226650,5,155013755,155018141,KIF4B
ENSG00000116473,1,111542218,111716691,RAP1A
ENSG00000139187,12,8950044,9010760,KLRG1
ENSG00000051382,3,138652698,138834928,PIK3CB
ENSG00000113269,5,179911651,180072113,RNF130
ENSG00000013275,19,39971165,39981764,PSMC4
ENSG00000133661,10,79937467,79982614,SFTPD
ENSG00000138448,2,186590056,186680901,ITGAV
ENSG00000090339,19,10271093,10286615,ICAM1
ENSG00000105371,19,10286955,10288522,ICAM4
ENSG00000105376,19,10289952,10296778,ICAM5
ENSG00000136943,9,97029677,97156556,CTSV
ENSG00000138411,2,196189099,196593684,HECW2
ENSG00000076662,19,10333776,10339661,ICAM3
ENSG00000122705,9,36190856,36304781,CLTA
ENSG00000044574,9,125234853,125241382,HSPA5
ENSG00000150093,10,32887273,33005792,ITGB1
ENSG00000186407,17,74609885,74623738,CD300E
ENSG00000198019,1,121087345,121097161,FCGR1B
ENSG00000096264,6,41335608,41350889,NCR2
ENSG00000105366,19,51450847,51458456,SIGLEC8
ENSG00000254521,19,51491227,51501800,SIGLEC12
ENSG00000105492,19,51517819,51531856,SIGLEC6
ENSG00000105501,19,51611927,51645545,SIGLEC5
ENSG00000204516,6,31494881,31511124,MICB
ENSG00000179295,12,112418351,112509918,PTPN11
ENSG00000105647,19,18153163,18170532,PIK3R2
ENSG00000216490,19,18173162,18178117,IFI30
ENSG00000152056,2,223751686,223838027,AP1S3
ENSG00000163600,2,203936763,203961577,ICOS
ENSG00000148634,10,67921899,68075301,HERC4
ENSG00000114062,15,25333728,25439051,UBE3A
ENSG00000204475,6,31588895,31593006,NCR3
ENSG00000153283,3,111292719,111665750,CD96
ENSG00000161203,3,184174689,184184091,AP2M1
ENSG00000148356,9,127451489,127503499,LRSAM1
ENSG00000160593,11,118193725,118225094,JAML
ENSG00000165338,10,91409280,91514829,HECTD2
ENSG00000198851,11,118304730,118316175,CD3E
ENSG00000160654,11,118344344,118355161,CD3G
ENSG00000170035,2,180967248,181076585,UBE2E3
ENSG00000162739,1,160485030,160523262,SLAMF6
ENSG00000117281,1,145719471,145739288,CD160
ENSG00000100934,14,39031919,39109646,SEC23A
ENSG00000158473,1,158178030,158186427,CD1D
ENSG00000164733,8,11842524,11869533,CTSB
ENSG00000196961,19,49767001,49807114,AP2A1
ENSG00000159459,15,42942897,43106113,UBR1
ENSG00000119682,14,74653437,74713117,AREL1
ENSG00000157020,3,10293131,10321112,SEC13
ENSG00000072958,19,16197854,16245906,AP1M1
ENSG00000024048,6,42564029,42693505,UBR2
ENSG00000242574,6,32934629,32941028,HLA-DMB
ENSG00000204257,6,32948613,32969094,HLA-DMA
ENSG00000164307,5,96760810,96808100,ERAP1
ENSG00000278030,7,142529290,142529762,TRBV7-9
ENSG00000274752,7,142560423,142560931,TRBV12-3
ENSG00000100906,14,35401513,35404749,NFKBIA
ENSG00000075945,1,169921326,170085208,KIFAP3
ENSG00000106588,7,42916828,42932185,PSMA2
ENSG00000110344,11,118359600,118399211,UBE4A
ENSG00000118564,4,15604381,15681679,FBXL5
ENSG00000087191,17,63827152,63832026,PSMC5
ENSG00000134086,3,10141778,10153667,VHL
ENSG00000177938,12,18738119,18739188,CAPZA3
ENSG00000197361,15,63597353,63602428,FBXL22
ENSG00000135722,16,67159932,67164570,FBXL8
ENSG00000104695,8,30774457,30814314,PPP2CB
ENSG00000198574,1,162395268,162412138,SH2D1B
ENSG00000088986,12,120469850,120498493,DYNLL1
ENSG00000140543,15,88494440,88546681,DET1
ENSG00000153107,2,111611639,111884690,ANAPC1
ENSG00000123416,12,49127782,49131397,TUBA1B
ENSG00000157450,15,58865175,59097419,RNF111
ENSG00000197102,14,101964573,102056443,DYNC1H1
ENSG00000089692,12,6772512,6778455,LAG3
ENSG00000010610,12,6786858,6820799,CD4
ENSG00000129084,11,14504874,14643635,PSMA1
ENSG00000036257,2,224470150,224585397,CUL3
ENSG00000171862,10,87863625,87971930,PTEN
ENSG00000185880,15,44728988,44767829,TRIM69
ENSG00000107758,10,73436433,73496024,PPP3CB
ENSG00000111679,12,6946468,6961316,PTPN6
ENSG00000171931,17,18744026,18779349,FBXW10
ENSG00000174996,11,66257294,66267860,KLC2
ENSG00000075785,3,128693669,128825942,RAB7A
ENSG00000161057,7,103328570,103370346,PSMC2
ENSG00000204592,6,30489509,30494194,HLA-E
ENSG00000175166,3,184299198,184309050,PSMD2
ENSG00000113263,5,157142933,157255185,ITK
ENSG00000197959,1,171841498,172418466,DNM3
ENSG00000196262,7,44796680,44824564,PPIA
ENSG00000142208,14,104769349,104795751,AKT1
ENSG00000204525,6,31268749,31272130,HLA-C
ENSG00000184887,14,105248533,105251093,BTBD6
ENSG00000167286,11,118339075,118342705,CD3D
ENSG00000113558,5,134148935,134176964,SKP1
ENSG00000092148,14,31100112,31207804,HECTD1
ENSG00000115233,2,161308425,161411717,PSMD14
ENSG00000005844,16,30472658,30523567,ITGAL
ENSG00000198286,7,2906142,3043867,CARD11
ENSG00000167705,17,1646145,1649866,RILP
ENSG00000104365,8,42271302,42332460,IKBKB
ENSG00000119402,9,120751978,120793416,FBXW2
ENSG00000146809,7,123567010,123639481,ASB15
ENSG00000188404,1,169690665,169711702,SELL
ENSG00000112146,6,53051991,53100873,FBXO9
ENSG00000234438,15,65076746,65079948,KBTBD13
ENSG00000170458,5,140631728,140633701,CD14
ENSG00000183020,11,924894,1012245,AP2A2
ENSG00000066735,14,104138587,104180894,KIF26A
ENSG00000137462,4,153684070,153706260,TLR2
ENSG00000090659,19,7739993,7747564,CD209
ENSG00000043462,5,170246233,170297815,LCP2
ENSG00000136238,7,6374527,6403967,RAC1
ENSG00000139219,12,47972967,48004554,COL2A1
ENSG00000182566,19,7728958,7733906,CLEC4G
ENSG00000163599,2,203867771,203873965,CTLA4
ENSG00000053900,4,25377263,25418498,ANAPC4
ENSG00000103811,15,78921058,78949574,CTSH
ENSG00000237541,6,32741391,32747198,HLA-DQA2
ENSG00000232629,6,32756098,32763532,HLA-DQB2
ENSG00000241106,6,32812763,32820466,HLA-DOB
ENSG00000204267,6,32821833,32838770,TAP2
ENSG00000154380,1,225486835,225653142,ENAH
ENSG00000204264,6,32840717,32844679,PSMB8
ENSG00000240065,6,32844136,32859851,PSMB9
ENSG00000172936,3,38138478,38143022,MYD88
ENSG00000132004,19,12688053,12696631,FBXW9
ENSG00000166710,15,44711487,44718851,B2M
ENSG00000068796,5,62306162,62391025,KIF2A
ENSG00000087448,12,27780048,27803040,KLHL42
ENSG00000221823,2,68178857,68256237,PPP3R1
ENSG00000136573,8,11486894,11564599,BLK
ENSG00000103363,16,2771414,2777280,ELOB
ENSG00000183475,15,100602589,100651701,ASB7
ENSG00000065802,2,238426742,238452250,ASB1
ENSG00000176386,9,113255835,113275572,CDC26
ENSG00000126264,19,35902529,35904377,HCST
ENSG00000011600,19,35904401,35908295,TYROBP
ENSG00000182177,2,236194872,236264409,ASB18
ENSG00000163636,3,64010550,64024010,PSMD6
ENSG00000026751,1,160739057,160754821,SLAMF7
ENSG00000135108,12,117141991,117190471,FBXO21
ENSG00000072062,19,14091688,14118084,PRKACA
ENSG00000138642,4,88378739,88443097,HERC6
ENSG00000146833,7,99876958,99919531,TRIM4
ENSG00000138646,4,88457119,88506163,HERC5
ENSG00000152503,5,115124762,115180546,TRIM36
ENSG00000243335,7,66628881,66649067,KCTD7
ENSG00000198742,7,99027440,99144108,SMURF1
ENSG00000211790,14,21894433,21895030,TRAV8-4
ENSG00000211799,14,22007512,22008181,TRAV19
ENSG00000132912,5,150708440,150759095,DCTN4
ENSG00000211810,14,22163238,22163870,TRAV29DV5
ENSG00000107872,10,102419189,102423136,FBXL15
ENSG00000211898,14,105836765,105845677,IGHD
ENSG00000211899,14,105851705,105856218,IGHM
ENSG00000099364,16,30923055,30948783,FBXL19
ENSG00000211934,14,105986582,105987083,IGHV1-2
ENSG00000211937,14,106037902,106038365,IGHV2-5
ENSG00000211938,14,106062151,106062683,IGHV3-7
ENSG00000109861,11,88265069,88359684,CTSC
ENSG00000211973,14,106714684,106715181,IGHV1-69
ENSG00000274576,14,106770577,106771020,IGHV2-70
ENSG00000117984,11,1752752,1764573,CTSD
ENSG00000099804,19,531760,542092,CDC34
ENSG00000066027,1,212285410,212361853,PPP2R5A
ENSG00000168918,2,233059967,233207903,INPP5D
ENSG00000079999,19,10486125,10503558,KEAP1
ENSG00000100505,14,50975262,51096061,TRIM9
ENSG00000039068,16,68737292,68835537,CDH1
ENSG00000129354,19,10572671,10587315,AP1M2
ENSG00000134545,12,10442264,10454685,KLRC1
ENSG00000151148,12,109477402,109536705,UBE3B
ENSG00000174080,11,66563464,66568879,CTSF
ENSG00000069869,15,55826922,55993660,NEDD4
ENSG00000156587,11,57551656,57568284,UBE2L6
ENSG00000164068,3,49689538,49721529,RNF123
ENSG00000081237,1,198638457,198757476,PTPRC
ENSG00000155034,7,5431335,5513809,FBXL18
ENSG00000175931,17,76389456,76453152,UBE2O
ENSG00000256043,4,155921580,155953912,CTSO
ENSG00000258947,16,89921392,89938761,TUBB3
ENSG00000178562,2,203706475,203738912,CD28
ENSG00000206557,3,32817997,32897824,TRIM71
ENSG00000234745,6,31353872,31357188,HLA-B
ENSG00000152700,5,134601149,134649271,SAR1B
ENSG00000113615,5,134648785,134727909,SEC24A
ENSG00000155980,12,57546026,57586633,KIF5A
ENSG00000204290,6,32393963,32407128,BTNL2
ENSG00000204287,6,32439878,32445046,HLA-DRA
ENSG00000145604,5,36151989,36196849,SKP2
ENSG00000137285,6,3223324,3231730,TUBB2B
ENSG00000137267,6,3153497,3157544,TUBB2A
ENSG00000180370,3,196739857,196832647,PAK2
ENSG00000131437,5,132692628,132737638,KIF3A
ENSG00000166747,16,71729000,71809201,AP1G1
ENSG00000082074,5,39105252,39274528,FYB1
ENSG00000118898,16,4882507,4960741,PPL
ENSG00000103653,15,74782080,74803197,CSK
ENSG00000160991,7,102433106,102456825,ORAI2
ENSG00000142875,1,84078062,84238498,PRKACB
ENSG00000166501,16,23835983,24220611,PRKCB
ENSG00000122257,16,24537693,24572863,RBBP6
ENSG00000167323,11,3854527,4093210,STIM1
ENSG00000109320,4,102501331,102617302,NFKB1
ENSG00000055130,7,148697914,148801110,CUL1
ENSG00000132155,3,12583601,12664125,RAF1
ENSG00000127481,1,19074510,19210266,UBR4
ENSG00000109332,4,102794383,102868896,UBE2D3
ENSG00000179218,19,12938578,12944489,CALR
ENSG00000185627,11,236966,252984,PSMD13
ENSG00000127022,5,179678628,179731641,CANX
ENSG00000099866,19,489176,505343,MADCAM1
ENSG00000186470,6,26365159,26378320,BTN3A2
ENSG00000124508,6,26383096,26394874,BTN2A2
ENSG00000185885,11,310041,315272,IFITM1
ENSG00000264364,17,58083419,58095542,DYNLL2
ENSG00000026950,6,26402237,26415208,BTN3A1
ENSG00000019582,5,150400041,150412969,CD74
ENSG00000111801,6,26440472,26453415,BTN3A3
ENSG00000146755,7,73312536,73328082,TRIM50
ENSG00000094880,5,138187650,138213343,CDC23
ENSG00000076321,1,173714941,173786692,KLHL20
ENSG00000185338,16,11254417,11256204,SOCS1
ENSG00000168542,2,188974373,189012746,COL3A1
ENSG00000072803,5,171861549,172006873,FBXW11
ENSG00000158517,7,74773962,74789376,NCF1
ENSG00000175203,12,57529633,57547224,DCTN2
ENSG00000204632,6,29826967,29831125,HLA-G
ENSG00000177479,3,48918821,48986382,ARIH2
ENSG00000129055,3,134477706,134486716,ANAPC13
ENSG00000170909,19,54094668,54102692,OSCAR
ENSG00000075886,2,131476119,131482934,TUBA3D
ENSG00000139200,12,6693791,6700815,PIANP
ENSG00000244482,19,54236592,54242791,LILRA6
ENSG00000105609,19,54249421,54257301,LILRB5
ENSG00000168394,6,32845209,32853816,TAP1
ENSG00000131042,19,54273812,54281184,LILRB2
ENSG00000204252,6,33004182,33009591,HLA-DOA
ENSG00000231389,6,33064569,33080775,HLA-DPA1
ENSG00000223865,6,33075990,33089696,HLA-DPB1
ENSG00000162924,2,60881521,60931612,REL
ENSG00000168995,19,51142299,51153526,SIGLEC7
ENSG00000129450,19,51124906,51136651,SIGLEC9
ENSG00000099341,19,38374550,38383824,PSMD8
ENSG00000231925,6,33299694,33314387,TAPBP
ENSG00000130202,19,44846175,44889223,NECTIN2
ENSG00000044090,6,43037617,43053943,CUL7
ENSG00000111671,12,6870935,6889358,SPSB2
ENSG00000105325,19,3506311,3538334,FZR1
ENSG00000164520,6,149883375,149898102,RAET1E
ENSG00000174059,1,207880972,207911402,CD34
ENSG00000221983,19,18571730,18577550,UBA52
ENSG00000150991,12,124911604,124917368,UBC
ENSG00000108854,17,64542282,64662307,SMURF2
ENSG00000104892,19,45333434,45351520,KLC3
ENSG00000079805,19,10718055,10833488,DNM2
ENSG00000109790,4,39045039,39126857,KLHL5
ENSG00000146373,6,124962437,125092633,RNF217
ENSG00000150455,11,126283065,126298845,TIRAP
ENSG00000163743,4,75479033,75514764,RCHY1
ENSG00000177885,17,75318076,75405709,GRB2
ENSG00000116701,1,183555562,183590876,NCF2
ENSG00000165916,11,47418769,47426473,PSMC3
ENSG00000142507,17,4796144,4798502,PSMB6
ENSG00000243910,2,219253243,219272197,TUBA4B
ENSG00000159352,1,151254709,151267479,PSMD4
ENSG00000167552,12,49184686,49189080,TUBA1A
ENSG00000167553,12,49188736,49274600,TUBA1C
ENSG00000268500,19,51610960,51646889,SIGLEC5
ENSG00000152086,2,130191745,130198439,TUBA3E
ENSG00000141279,17,47522942,47624665,NPEPPS
ENSG00000104972,19,54617158,54638022,LILRB1
ENSG00000204577,19,54216278,54223506,LILRB3
ENSG00000181852,12,56202179,56221933,RNF41
ENSG00000124557,6,26500303,26510425,BTN1A1
ENSG00000014123,6,96521595,96555276,UFL1
ENSG00000184557,17,78356778,78360077,SOCS3
ENSG00000153827,2,229763837,229923239,TRIP12
ENSG00000121879,3,179148114,179240093,PIK3CA
ENSG00000188211,11,17351800,17377341,NCR3LG1
ENSG00000109906,11,114059041,114256765,ZBTB16
ENSG00000133703,12,25205246,25250936,KRAS
ENSG00000160087,1,1253909,1273864,UBE2J2
ENSG00000006062,17,45263119,45317029,MAP3K14
ENSG00000007312,17,63928740,63932336,CD79B
ENSG00000108622,17,64002594,64020634,ICAM2
ENSG00000110852,12,9852369,9869386,CLEC2B
ENSG00000164049,3,48372219,48401259,FBXW12
ENSG00000161664,17,44170447,44179084,ASB16
ENSG00000144935,3,142724034,142807888,TRPC1
ENSG00000081307,3,132654446,132679794,UBA5
ENSG00000153563,2,86784610,86808396,CD8A
ENSG00000141552,17,81890790,81900991,ANAPC11
ENSG00000184182,2,237966827,238042782,UBE2F
ENSG00000187147,1,44405194,44651724,RNF220
ENSG00000142945,1,44739818,44767767,KIF2C
ENSG00000077380,2,171687409,171750158,DYNC1I2
ENSG00000126107,1,45002540,45011324,HECTD3
ENSG00000115085,2,97713576,97739862,ZAP70
ENSG00000082781,3,124761948,124901418,ITGB5
ENSG00000142867,1,85265776,85276632,BCL10
ENSG00000173898,11,66682497,66744670,SPTBN2
ENSG00000072694,1,161663147,161678654,FCGR2B
ENSG00000163833,3,121593379,121630295,FBXO40
ENSG00000196510,12,110372900,110403730,ANAPC7
ENSG00000174775,11,532242,537321,HRAS
ENSG00000150995,3,4493345,4847506,ITPR1
ENSG00000173692,2,231056845,231173116,PSMD1
