Gene stable ID,Chromosome/scaffold name,Gene start (bp),Gene end (bp),Gene name
ENSG00000168769,4,105145875,105279816,TET2
ENSG00000185818,4,2059327,2069089,NAT8L
ENSG00000127838,2,218270392,218346793,PNKD
ENSG00000119431,9,113373419,113376986,HDHD3
ENSG00000111716,12,21635342,21757857,LDHB
ENSG00000181284,17,7435435,7437679,TMEM102
ENSG00000018408,3,149517235,149736714,WWTR1
ENSG00000132518,17,8002615,8020342,GUCY2D
ENSG00000096717,10,67884656,67918390,SIRT1
ENSG00000139263,12,58872149,58920504,LRIG3
ENSG00000145337,4,88520998,88523776,PYURF
ENSG00000243335,7,66628881,66649067,KCTD7
ENSG00000198742,7,99027440,99144108,SMURF1
ENSG00000120251,4,157204182,157366075,GRIA2
ENSG00000002330,11,64269830,64284704,BAD
ENSG00000173153,11,64305497,64316743,ESRRA
ENSG00000105329,19,41301587,41353922,TGFB1
ENSG00000182372,8,1755778,1801711,CLN8
ENSG00000125434,17,8287763,8295400,SLC25A35
ENSG00000174547,11,66435075,66466738,MRPL11
ENSG00000067225,15,72199029,72231822,PKM
ENSG00000114735,3,50569152,50596168,HEMK1
ENSG00000039068,16,68737292,68835537,CDH1
ENSG00000100644,14,61695513,61748259,HIF1A
ENSG00000109180,4,48805212,48861817,OCIAD1
ENSG00000248746,11,66546395,66563334,ACTN3
ENSG00000164756,8,116950273,117176714,SLC30A8
ENSG00000183549,16,20409534,20441336,ACSM5
ENSG00000183747,16,20451461,20487669,ACSM2A
ENSG00000076248,12,109097597,109110992,UNG
ENSG00000076555,12,109116595,109268226,ACACB
ENSG00000128973,15,68206992,68257211,CLN6
ENSG00000113048,5,72219403,72320646,MRPS27
ENSG00000213339,19,10701430,10713437,QTRT1
ENSG00000091879,8,6499632,6563409,ANGPT2
ENSG00000213619,11,47565336,47584562,NDUFS3
ENSG00000156990,3,9837849,9844602,RPUSD3
ENSG00000133028,17,10672474,10698375,SCO1
ENSG00000008311,7,122064583,122144308,AASS
ENSG00000145020,3,49416778,49422685,AMT
ENSG00000137875,15,52109263,52112775,BCL2L10
ENSG00000196482,1,216503246,217137755,ESRRG
ENSG00000006744,17,12991612,13018065,ELAC2
ENSG00000006695,17,14069490,14231736,COX10
ENSG00000187288,3,9866711,9880255,CIDEC
ENSG00000150967,12,122920951,122981649,ABCB9
ENSG00000109854,11,20363685,20383782,HTATIP2
ENSG00000128654,2,176269395,176338025,MTX2
ENSG00000183770,3,138944224,138947137,FOXL2
ENSG00000113013,5,138553756,138575675,HSPA9
ENSG00000197448,7,143244093,143270854,GSTK1
ENSG00000161270,19,35825372,35869287,NPHS1
ENSG00000104133,15,44554818,44663688,SPG11
ENSG00000106144,7,143288215,143307696,CASP2
ENSG00000123358,12,52022832,52059507,NR4A1
ENSG00000183454,16,9753404,10182928,GRIN2A
ENSG00000128626,19,38930944,38933168,MRPS12
ENSG00000123689,1,209675412,209676390,G0S2
ENSG00000118194,1,201359008,201377764,TNNT2
ENSG00000180902,2,241734602,241768816,D2HGDH
ENSG00000242110,5,33986165,34008104,AMACR
ENSG00000173085,4,83261536,83284914,COQ2
ENSG00000198626,1,237042184,237833988,RYR2
ENSG00000106268,7,2242226,2251146,NUDT1
ENSG00000204308,6,32178405,32180793,RNF5
ENSG00000066813,16,20536226,20576427,ACSM2B
ENSG00000175567,11,73974672,73982843,UCP2
ENSG00000005187,16,20610243,20797581,ACSM3
ENSG00000103876,15,80152490,80186946,FAH
ENSG00000166743,16,20623235,20698890,ACSM1
ENSG00000128951,15,48331011,48343373,DUT
ENSG00000105357,19,50188186,50310542,MYH14
ENSG00000184857,16,8780384,8797642,TMEM186
ENSG00000109099,17,15229773,15272292,PMP22
ENSG00000164087,3,52075226,52154690,POC1A
ENSG00000173511,11,64234584,64239264,VEGFB
ENSG00000146678,7,45888360,45893660,IGFBP1
ENSG00000169252,5,148826611,148828623,ADRB2
ENSG00000094914,12,53307456,53324864,AAAS
ENSG00000086504,16,366969,371289,MRPL28
ENSG00000103202,16,396725,410367,NME4
ENSG00000213614,15,72340924,72376420,HEXA
ENSG00000134640,11,92969651,92985066,MTNR1B
ENSG00000141837,19,13206442,13633025,CACNA1A
ENSG00000198650,16,71565660,71577092,TAT
ENSG00000151611,4,145599042,145660033,MMAA
ENSG00000112033,6,35342558,35428191,PPARD
ENSG00000109832,11,125903348,125943702,DDX25
ENSG00000198755,6,35468401,35470785,RPL10A
ENSG00000050748,5,180233143,180292099,MAPK9
ENSG00000165526,11,126202096,126211692,RPUSD4
ENSG00000132423,6,99369401,99394195,COQ3
ENSG00000127947,7,77537295,77640069,PTPN12
ENSG00000186153,16,78099400,79212667,WWOX
ENSG00000279170,6,99520976,99589899,TSTD3
ENSG00000115159,2,156435290,156613735,GPD2
ENSG00000171503,4,158671968,158710742,ETFDH
ENSG00000115419,2,190880821,190965552,GLS
ENSG00000197208,5,132294394,132344190,SLC22A4
ENSG00000162004,16,722582,726954,CCDC78
ENSG00000171497,4,158709127,158723396,PPID
ENSG00000116062,2,47695530,47810063,MSH6
ENSG00000166501,16,23835983,24220611,PRKCB
ENSG00000118777,4,88090150,88231628,ABCG2
ENSG00000072274,3,196027183,196082096,TFRC
ENSG00000167323,11,3854527,4093210,STIM1
ENSG00000140650,16,8788823,8862534,PMM2
ENSG00000155016,4,107931549,107953461,CYP2U1
ENSG00000106633,7,44143213,44198170,GCK
ENSG00000132155,3,12583601,12664125,RAF1
ENSG00000177971,15,75639085,75648706,IMP3
ENSG00000082701,3,119821321,120094994,GSK3B
ENSG00000214575,15,82543201,82648861,CPEB1
ENSG00000161533,17,75941507,75979177,ACOX1
ENSG00000003509,2,37231631,37253403,NDUFAF7
ENSG00000142082,11,215030,236931,SIRT3
ENSG00000007168,17,2593210,2685615,PAFAH1B1
ENSG00000106077,7,73736094,73738852,ABHD11
ENSG00000203667,1,244835616,244845057,COX20
ENSG00000105464,19,48393668,48444931,GRIN2D
ENSG00000215021,12,6965327,6970780,PHB2
ENSG00000198431,12,104215779,104350307,TXNRD1
ENSG00000171202,11,85647967,85656547,TMEM126A
ENSG00000138796,4,107989714,108035241,HADH
ENSG00000125656,19,6361531,6370242,CLPP
ENSG00000125652,19,6372794,6375250,ALKBH7
ENSG00000149948,12,65824460,65966291,HMGA2
ENSG00000135297,6,73461578,73509236,MTO1
ENSG00000143575,1,154272589,154275875,HAX1
ENSG00000158402,5,138285269,138338355,CDC25C
ENSG00000232859,17,27878314,27894752,LYRM9
ENSG00000167716,17,1716523,1738599,WDR81
ENSG00000139190,12,6462237,6470677,VAMP1
ENSG00000132300,2,86106223,86142157,PTCD3
ENSG00000197375,5,132369710,132395613,SLC22A5
ENSG00000068615,2,86213993,86338083,REEP1
ENSG00000170624,5,155870344,156767788,SGCD
ENSG00000078328,16,5239802,7713340,RBFOX1
ENSG00000184047,12,122207663,122227456,DIABLO
ENSG00000196776,3,108043091,108091862,CD47
ENSG00000198721,6,4115693,4135597,ECI2
ENSG00000143341,1,185734391,186190949,HMCN1
ENSG00000104907,19,13104902,13117567,TRMT1
ENSG00000064419,7,128954180,129055173,TNPO3
ENSG00000155906,6,151398898,151452158,RMND1
ENSG00000090432,1,20499448,20508151,MUL1
ENSG00000116761,1,70411218,70439851,CTH
ENSG00000106603,7,43608456,43729717,COA1
ENSG00000198836,3,193593144,193697811,OPA1
ENSG00000093144,6,127288712,127343609,ECHDC1
ENSG00000113312,5,160009113,160065543,TTC1
ENSG00000112695,6,75237675,75250323,COX7A2
ENSG00000118432,6,88139864,88166347,CNR1
ENSG00000138078,2,44316281,44361862,PREPL
ENSG00000185499,1,155185824,155192916,MUC1
ENSG00000183873,3,38548057,38649687,SCN5A
ENSG00000126453,19,49665142,49673916,BCL2L12
ENSG00000231500,6,33272075,33276511,RPS18
ENSG00000070808,5,150219491,150290093,CAMK2A
ENSG00000198015,12,93467514,93516214,MRPL42
ENSG00000044090,6,43037617,43053943,CUL7
ENSG00000130204,19,44890569,44903689,TOMM40
ENSG00000130203,19,44905791,44909393,APOE
ENSG00000164326,5,71719275,71721048,CARTPT
ENSG00000197594,6,131808016,131895155,ENPP1
ENSG00000159640,17,63477061,63498380,ACE
ENSG00000105325,19,3506311,3538334,FZR1
ENSG00000167985,11,61430042,61446733,SDHAF2
ENSG00000159111,17,47823272,47831541,MRPL10
ENSG00000073060,12,124776856,124882668,SCARB1
ENSG00000256525,17,64477785,64497054,POLG2
ENSG00000132763,1,45500300,45513382,MMACHC
ENSG00000050426,12,51047962,51060424,LETMD1
ENSG00000162711,1,247416156,247449108,NLRP3
ENSG00000115687,2,241106099,241150264,PASK
ENSG00000171720,5,141620876,141636849,HDAC3
ENSG00000135956,2,96248514,96265997,TMEM127
ENSG00000168291,3,58427630,58433857,PDHB
ENSG00000177169,12,131894622,131923150,ULK1
ENSG00000284463,4,112648485,112648557,MIR302B
ENSG00000177192,12,131929200,131945896,PUS1
ENSG00000150768,11,112025408,112064404,DLAT
ENSG00000079805,19,10718055,10833488,DNM2
ENSG00000151376,11,86441108,86672636,ME3
ENSG00000096696,6,7541617,7586714,DSP
ENSG00000176894,12,132687587,132704985,PXMP2
ENSG00000166289,19,29665459,29675477,PLEKHF1
ENSG00000104936,19,45769709,45782552,DMPK
ENSG00000247077,12,132710819,132722734,PGAM5
ENSG00000109501,4,6269849,6303265,WFS1
ENSG00000145832,5,135579202,135889770,SLC25A48
ENSG00000166598,12,103930107,103953931,HSP90B1
ENSG00000186314,5,145471799,145835369,PRELID2
ENSG00000125458,17,75130225,75131757,NT5C
ENSG00000131844,5,71579531,71658706,MCCC2
ENSG00000197386,4,3041363,3243957,HTT
ENSG00000072756,3,3126933,3150879,TRNT1
ENSG00000113851,3,3144628,3179727,CRBN
ENSG00000120471,11,128934731,128943399,TP53AIP1
ENSG00000125445,17,75261674,75266376,MRPS7
ENSG00000177646,3,128879596,128924003,ACAD9
ENSG00000125454,17,75272981,75289510,SLC25A19
ENSG00000172482,2,240868824,240880502,AGXT
ENSG00000187556,19,13862063,13880757,NANOS3
ENSG00000072518,11,63838928,63911020,MARK2
ENSG00000167085,17,49404052,49414901,PHB
ENSG00000211452,1,53891239,53911086,DIO1
ENSG00000135821,1,182378098,182392206,GLUL
ENSG00000160691,1,154962298,154974395,SHC1
ENSG00000137752,11,105025443,105035250,CASP1
ENSG00000196850,12,110533245,110583318,PPTC7
ENSG00000131943,19,29698937,29715789,C19orf12
ENSG00000137700,11,119024114,119030906,SLC37A4
ENSG00000135406,12,49293252,49298686,PRPH
ENSG00000162734,1,160205380,160215376,PEA15
ENSG00000152683,2,32165841,32224379,SLC30A6
ENSG00000256269,11,119084866,119093549,HMBS
ENSG00000139641,12,56118250,56144674,ESYT1
ENSG00000131018,6,152121687,152637801,SYNE1
ENSG00000169814,3,15601341,15722311,BTD
ENSG00000168610,17,42313324,42388540,STAT3
ENSG00000135917,2,227683763,227718028,SLC19A3
ENSG00000175110,3,139005806,139357223,MRPS22
ENSG00000135469,12,56266890,56270966,COQ10A
ENSG00000213689,3,48465811,48467645,TREX1
ENSG00000134324,2,11677595,11827409,LPIN1
ENSG00000084207,11,67583742,67586656,GSTP1
ENSG00000167792,11,67605653,67612554,NDUFV1
ENSG00000064012,2,201233443,201287711,CASP8
ENSG00000132361,17,2689386,2712663,CLUH
ENSG00000170581,12,56341597,56360167,STAT2
ENSG00000085760,2,55236595,55269347,MTIF2
ENSG00000141736,17,39687914,39730426,ERBB2
ENSG00000139131,12,32727490,32755897,YARS2
ENSG00000162946,1,231626790,232041272,DISC1
ENSG00000132286,11,6481501,6484681,TIMM10B
ENSG00000144035,2,73640723,73642422,NAT8
ENSG00000121879,3,179148114,179240093,PIK3CA
ENSG00000130921,12,123233385,123258079,C12orf65
ENSG00000184992,12,124993645,125031231,BRI3BP
ENSG00000239732,3,52221080,52225645,TLR9
ENSG00000273079,12,13437942,13982002,GRIN2B
ENSG00000070081,11,17208153,17349980,NUCB2
ENSG00000133703,12,25205246,25250936,KRAS
ENSG00000155957,12,66135846,66170072,TMBIM4
ENSG00000006611,11,17493895,17544416,USH1C
ENSG00000114026,3,9749944,9788219,OGG1
ENSG00000166394,11,7665100,7677222,CYB5R2
ENSG00000118137,11,116835751,116837622,APOA1
ENSG00000178607,17,64039080,64130819,ERN1
ENSG00000074590,12,106063345,106138954,NUAK1
ENSG00000158882,1,161225939,161230746,TOMM40L
ENSG00000172954,2,30447226,30644225,LCLAT1
ENSG00000187486,11,17365172,17389331,KCNJ11
ENSG00000161653,17,44004622,44009068,NAGS
ENSG00000023191,11,494512,507300,RNH1
ENSG00000006071,11,17392498,17476894,ABCC8
ENSG00000215644,17,81804132,81814008,GCGR
ENSG00000116688,1,11980181,12015211,MFN2
ENSG00000087470,12,32679200,32745650,DNM1L
ENSG00000049089,1,40300489,40317813,COL9A2
ENSG00000158887,1,161304735,161309968,MPZ
ENSG00000117640,1,25818640,25832942,MTFR1L
ENSG00000117632,1,25884181,25906991,STMN1
ENSG00000184752,12,94895297,95003748,NDUFA12
ENSG00000187531,17,81911939,81921323,SIRT7
ENSG00000075415,12,98593591,98606379,SLC25A3
ENSG00000183010,17,81932384,81942412,PYCR1
ENSG00000011376,3,45388561,45554726,LARS2
ENSG00000120868,12,98645290,98735433,APAF1
ENSG00000144791,3,45555394,45686341,LIMD1
ENSG00000160791,3,46370854,46376206,CCR5
ENSG00000149311,11,108223044,108369102,ATM
ENSG00000185624,17,81843159,81860856,P4HB
ENSG00000135100,12,120978543,121002512,HNF1A
ENSG00000159363,1,16985958,17011928,ATP13A2
ENSG00000132170,3,12287368,12434356,PPARG
ENSG00000117118,1,17018722,17054032,SDHB
ENSG00000021574,2,32063556,32157637,SPAST
ENSG00000013583,12,12974870,13000265,HEBP1
ENSG00000144182,2,99154955,99163157,LIPT1
ENSG00000185414,2,99181152,99199561,MRPL30
ENSG00000160741,1,153947669,153958615,CRTC2
ENSG00000178074,2,199911293,199955935,C2orf69
ENSG00000166199,11,43880811,43920274,ALKBH3
ENSG00000111276,12,12685498,12722369,CDKN1B
ENSG00000111300,12,112026689,112108796,NAA25
ENSG00000110455,11,44065925,44084237,ACCS
ENSG00000115524,2,197388515,197435079,SF3B1
ENSG00000115520,2,197453423,197475308,COQ10B
ENSG00000144381,2,197486584,197516737,HSPD1
ENSG00000068028,3,50329782,50340980,RASSF1
ENSG00000126858,17,32142454,32253374,RHOT1
ENSG00000174915,11,448268,491399,PTDSS2
ENSG00000174775,11,532242,537321,HRAS
ENSG00000149089,11,34853094,34916379,APIP
ENSG00000110435,11,34915829,35020591,PDHX
ENSG00000135679,12,68808177,68845544,MDM2
ENSG00000150995,3,4493345,4847506,ITPR1
ENSG00000120942,1,11273198,11296049,UBIAD1
ENSG00000130414,2,239892450,240025743,NDUFA10
ENSG00000023572,1,193090866,193106114,GLRX2
ENSG00000110330,11,102347211,102378670,BIRC2
ENSG00000177370,17,997129,1003671,TIMM22
ENSG00000115758,2,10439968,10448327,ODC1
ENSG00000177311,3,141324213,141449792,ZBTB38
ENSG00000005882,17,50094737,50112152,PDK2
ENSG00000110011,11,64230278,64234286,DNAJC4
ENSG00000108826,17,50367857,50373207,MRPL27
ENSG00000142856,1,63440770,63593721,ITGB3BP
ENSG00000158022,1,26051301,26068436,TRIM63
ENSG00000058668,1,203626787,203744081,ATP2B4
ENSG00000131238,1,40072710,40097260,PPT1
ENSG00000136463,17,63600882,63608365,TACO1
ENSG00000163170,2,74135400,74147912,BOLA3
ENSG00000065911,2,74186172,74217565,MTHFD2
ENSG00000074582,2,218658764,218663443,BCS1L
ENSG00000275410,17,37686431,37745059,HNF1B
ENSG00000188257,1,19975431,19980416,PLA2G2A
ENSG00000132591,17,28855010,28861061,ERAL1
ENSG00000169599,2,69396113,69437628,NFU1
ENSG00000108381,17,3472374,3503405,ASPA
ENSG00000187514,2,231706895,231713551,PTMA
ENSG00000284027,17,7017911,7018022,MIR497
ENSG00000132305,2,86143932,86195472,IMMT
ENSG00000143753,1,224175756,224193441,DEGS1
ENSG00000072778,17,7217125,7225266,ACADVL
ENSG00000143374,1,150487364,150507609,TARS2
ENSG00000143457,1,150646230,150697154,GOLPH3L
ENSG00000143384,1,150560895,150579738,MCL1
ENSG00000162910,1,228106679,228109312,MRPL55
ENSG00000001460,1,24356999,24416934,STPG1
ENSG00000271503,17,35871491,35880793,CCL5
ENSG00000131095,17,44903159,44916937,GFAP
ENSG00000177606,1,58776845,58784048,JUN
ENSG00000134248,1,110401249,110407942,LAMTOR5
ENSG00000116141,1,220528136,220664461,MARK1
ENSG00000117593,1,173824653,173858808,DARS2
ENSG00000153094,2,111119378,111168445,BCL2L11
ENSG00000155657,2,178525989,178830802,TTN
ENSG00000158793,1,161118086,161125445,NIT1
ENSG00000168653,1,39026318,39034636,NDUFS5
ENSG00000143252,1,161314381,161363206,SDHC
ENSG00000143799,1,226360210,226408154,PARP1
ENSG00000158864,1,161197104,161214723,NDUFS2
ENSG00000169710,17,82078338,82098294,FASN
ENSG00000143774,1,228139962,228148984,GUK1
ENSG00000117245,1,20664014,20718017,KIF17
ENSG00000134321,2,6865557,6898239,RSAD2
ENSG00000097021,1,6264269,6393767,ACOT7
ENSG00000143183,1,165724293,165827755,TMCO1
ENSG00000204843,2,74361154,74392087,DCTN1
ENSG00000004455,1,33007940,33080996,AK2
ENSG00000126709,1,27666064,27672212,IFI6
ENSG00000073756,1,186671791,186680922,PTGS2
ENSG00000155380,1,112911847,112957593,SLC16A1
ENSG00000114956,2,73926826,73958961,DGUOK
ENSG00000198570,1,211476522,211492162,RD3
ENSG00000168288,2,149569637,149587778,MMADHC
ENSG00000117054,1,75724431,75787575,ACADM
ENSG00000134326,2,6840570,6866635,CMPK2
ENSG00000196290,2,200889327,200903938,NIF3L1
ENSG00000143314,1,156737303,156741590,MRPL24
ENSG00000003400,2,201182898,201229406,CASP10
ENSG00000119013,2,201071433,201085750,NDUFB3
ENSG00000138095,2,43886224,43996226,LRPPRC
ENSG00000137992,1,100186919,100249834,DBT
ENSG00000115525,2,85837120,85905199,ST3GAL5
ENSG00000153574,2,88691673,88750929,RPIA
ENSG00000116791,1,74705482,74733408,CRYZ
ENSG00000259030,1,74198235,74544393,FPGT-TNNI3K
ENSG00000115827,2,171434217,171485052,DCAF17
ENSG00000154358,1,228208044,228378876,OBSCN
ENSG00000178096,1,149887890,149900798,BOLA1
ENSG00000143811,1,225919877,225924340,PYCR2
ENSG00000169047,2,226731312,226799820,IRS1
ENSG00000168958,2,227325151,227357836,MFF
ENSG00000115138,2,25160853,25168903,POMC
ENSG00000204099,2,241809065,241817413,NEU4
ENSG00000163359,2,237324003,237414328,COL6A3
ENSG00000198400,1,156815640,156881850,NTRK1
ENSG00000175084,2,219418377,219426735,DES
ENSG00000162992,2,181668295,181680827,NEUROD1
ENSG00000137976,1,84398484,84415018,DNASE2B
ENSG00000116127,2,73385758,73625166,ALMS1
ENSG00000183091,2,151485336,151734487,NEB
ENSG00000173171,1,155208695,155213824,MTX1
ENSG00000143436,1,151759647,151763496,MRPL9
ENSG00000182134,1,151770107,151791416,TDRKH
ENSG00000196407,1,151847101,151853712,THEM5
ENSG00000159445,1,151870866,151909637,THEM4
ENSG00000143632,1,229430365,229434104,ACTA1
ENSG00000115718,2,127418427,127429242,PROC
ENSG00000132781,1,45329163,45340893,MUTYH
ENSG00000173641,1,16014028,16019594,HSPB7
ENSG00000116785,1,196774813,196795407,CFHR3
ENSG00000213281,1,114704469,114716771,NRAS
ENSG00000153029,1,181033374,181061938,MR1
ENSG00000091483,1,241497511,241519799,FH
ENSG00000054523,1,10210570,10381603,KIF1B
ENSG00000143815,1,225401502,225428925,LBR
ENSG00000162368,1,47333790,47378839,CMPK1
ENSG00000117481,1,46340789,46365152,NSUN4
ENSG00000196550,1,206186179,206204414,FAM72A
ENSG00000116898,1,36455718,36464384,MRPS15
