Gene stable ID,Chromosome/scaffold name,Gene start (bp),Gene end (bp),Gene name
ENSG00000171236,19,4536421,4540486,LRG1
ENSG00000109332,4,103715540,103790053,UBE2D3
ENSG00000156587,11,57319129,57335757,UBE2L6
ENSG00000106100,7,30464143,30518400,NOD1
ENSG00000148180,9,123970072,124095121,GSN
ENSG00000131981,14,55590828,55612126,LGALS3
ENSG00000149131,11,57364860,57382326,SERPING1
ENSG00000148175,9,124101355,124132531,STOM
ENSG00000204525,6,31236526,31239907,HLA-C
ENSG00000117115,1,17393256,17445948,PADI2
ENSG00000226201,HSCHR6_MHC_MCF,32841974,32845960,PSMB8
ENSG00000171195,4,71296209,71348714,MUC7
ENSG00000240508,HSCHR6_MHC_MCF,32845393,32880808,PSMB9
ENSG00000127666,19,4815944,4831716,TICAM1
ENSG00000084072,1,40157854,40229586,PPIE
ENSG00000172936,3,38179969,38184513,MYD88
ENSG00000196776,3,107762145,107809872,CD47
ENSG00000164687,8,82192598,82197012,FABP5
ENSG00000234745,6,31321649,31324965,HLA-B
ENSG00000058600,16,22308730,22346424,POLR3E
ENSG00000075785,3,128444965,128533639,RAB7A
ENSG00000224320,HSCHR6_MHC_COX,29898587,29903209,HLA-A
ENSG00000118308,12,25173936,25261268,LRMP
ENSG00000101856,X,118370216,118378429,PGRMC1
ENSG00000130303,19,17513748,17516457,BST2
ENSG00000129465,14,24805227,24809251,RIPK3
ENSG00000166825,15,90328120,90358633,ANPEP
ENSG00000100600,14,93170152,93215047,LGMN
ENSG00000171298,17,78075355,78093678,GAA
ENSG00000127481,1,19401000,19536770,UBR4
ENSG00000124102,20,43803517,43805185,PI3
ENSG00000124233,20,43835638,43838413,SEMG1
ENSG00000213281,1,115247090,115259515,NRAS
ENSG00000124107,20,43880880,43883205,SLPI
ENSG00000178772,3,194060494,194072057,CPN2
ENSG00000139946,14,56584532,56768244,PELI2
ENSG00000110218,11,93862094,93915138,PANX1
ENSG00000211891,14,106064224,106068065,IGHE
ENSG00000211892,14,106090687,106092403,IGHG4
ENSG00000052723,1,115312100,115323306,SIKE1
ENSG00000178035,3,49061758,49066841,IMPDH2
ENSG00000211893,14,106109389,106111127,IGHG2
ENSG00000100604,14,93389425,93401638,CHGA
ENSG00000211896,14,106202680,106209408,IGHG1
ENSG00000140575,15,90931450,91045475,IQGAP1
ENSG00000164713,7,97881691,97937162,BRI3
ENSG00000101448,20,44165625,44176391,EPPIN
ENSG00000116815,1,117057157,117113661,CD58
ENSG00000120054,10,101801950,101841634,CPN1
ENSG00000133703,12,25357723,25403870,KRAS
ENSG00000213760,6,31512239,31516204,ATP6V1G2
ENSG00000213341,10,101948055,101989376,CHUK
ENSG00000188257,1,20301925,20306932,PLA2G2A
ENSG00000100448,14,25042728,25045466,CTSG
ENSG00000158825,1,20915441,20945401,CDA
ENSG00000136026,12,106631655,106698057,CKAP4
ENSG00000244038,1,20978270,20988000,DDOST
ENSG00000131966,14,58666798,58701750,ACTR10
ENSG00000023445,11,102188215,102210134,BIRC3
ENSG00000110330,11,102217942,102249401,BIRC2
ENSG00000105647,19,18263928,18281350,PIK3R2
ENSG00000159720,16,67471917,67515140,ATP6V0D1
ENSG00000123104,12,26490342,26986131,ITPR2
ENSG00000268173,19,18263968,18288927,PIK3R2
ENSG00000105649,19,18307594,18314884,RAB3A
ENSG00000100567,14,58711549,58738730,PSMA3
ENSG00000118113,11,102582526,102597781,MMP8
ENSG00000013503,12,106751436,106903976,POLR3B
ENSG00000241685,7,98923521,98985787,ARPC1A
ENSG00000129226,17,7482785,7485429,CD68
ENSG00000130429,7,98971872,98992424,ARPC1B
ENSG00000125730,19,6677715,6730573,C3
ENSG00000170345,14,75745477,75748933,FOS
ENSG00000106244,7,98989671,99006452,PDAP1
ENSG00000163563,1,158801107,158819296,MNDA
ENSG00000068878,2,54091204,54197977,PSME4
ENSG00000117289,1,145438469,145442635,TXNIP
ENSG00000121851,1,145456236,145470388,POLR3GL
ENSG00000067560,3,49396578,49450431,RHOA
ENSG00000141968,19,6772725,6857377,VAV1
ENSG00000108861,17,41843489,41856356,DUSP3
ENSG00000010610,12,6896024,6929974,CD4
ENSG00000163565,1,158969758,159024945,IFI16
ENSG00000163568,1,159032274,159116886,AIM2
ENSG00000186141,1,145592605,145611025,POLR3C
ENSG00000197249,14,94843084,94857030,SERPINA1
ENSG00000179639,1,159259504,159278014,FCER1A
ENSG00000106683,7,73497263,73536855,LIMK1
ENSG00000132693,1,159682079,159684379,CRP
ENSG00000164062,3,49711435,49721396,APEH
ENSG00000086730,7,73613982,73644161,LAT2
ENSG00000176945,3,195447753,195467994,MUC20
ENSG00000123610,2,152214106,152236560,TNFAIP6
ENSG00000196136,14,95078714,95090392,SERPINA3
ENSG00000175866,17,79008948,79091232,BAIAP2
ENSG00000134061,5,66478103,66492627,CD180
ENSG00000111679,12,7055631,7070479,PTPN6
ENSG00000158517,7,74188309,74203659,NCF1
ENSG00000182179,3,49842640,49851379,UBA7
ENSG00000145113,3,195473636,195539148,MUC4
ENSG00000145675,5,67511548,67597649,PIK3R1
ENSG00000204435,6,31633013,31638120,CSNK2B
ENSG00000162736,1,160313062,160328742,NCSTN
ENSG00000182326,12,7096351,7178336,C1S
ENSG00000159403,12,7187513,7245203,C1R
ENSG00000179914,1,160846329,160854960,ITLN1
ENSG00000158869,1,161185024,161190489,FCER1G
ENSG00000233904,HSCHR6_MHC_COX,30447104,30451842,HLA-E
ENSG00000143226,1,161475220,161493803,FCGR2A
ENSG00000173110,1,161494036,161496681,HSPA6
ENSG00000203747,1,161511549,161600917,FCGR3A
ENSG00000162747,1,161592986,161601753,FCGR3B
ENSG00000143947,2,55459039,55462989,RPS27A
ENSG00000198821,1,167399877,167487847,CD247
ENSG00000143162,1,167498914,167523004,CREG1
ENSG00000188404,1,169659808,169680839,SELL
ENSG00000197959,1,171810621,172387606,DNM3
ENSG00000117592,1,173446405,173457946,PRDX6
ENSG00000180370,3,196466728,196559518,PAK2
ENSG00000030582,17,42422614,42430470,GRN
ENSG00000116260,1,180123969,180173165,QSOX1
ENSG00000227739,HSCHR6_MHC_COX,30677842,30683067,TUBB
ENSG00000135829,1,182808504,182856886,DHX9
ENSG00000116701,1,183524698,183560011,NCF2
ENSG00000162704,1,183592401,183604892,ARPC5
ENSG00000000971,1,196621008,196716634,CFH
ENSG00000116785,1,196743925,196763203,CFHR3
ENSG00000244414,1,196788887,196801319,CFHR1
ENSG00000080910,1,196788898,196928356,CFHR2
ENSG00000134365,1,196819371,196888102,CFHR4
ENSG00000134389,1,196946667,196978804,CFHR5
ENSG00000151418,1,198492352,198510075,ATP6V1G3
ENSG00000081237,1,198607801,198726545,PTPRC
ENSG00000081277,1,201252580,201302121,PKP1
ENSG00000148444,10,22604903,22609235,COMMD3
ENSG00000143862,1,202102532,202113869,ARL8A
ENSG00000266641,HG1293_PATCH,206748505,206797844,MAPKAPK2
ENSG00000262063,HG1257_PATCH,73547890,73587482,LIMK1
ENSG00000262128,HG1257_PATCH,73664609,73694788,LAT2
ENSG00000261919,HG1257_PATCH,74238919,74254272,NCF1
ENSG00000268765,HG1424_PATCH,37640073,37673523,CYBB
ENSG00000268980,HG1433_PATCH,53275144,53429752,HUWE1
ENSG00000268897,HG1439_PATCH,100604435,100641183,BTK
ENSG00000268815,HG1439_PATCH,100652791,100662913,GLA
ENSG00000264806,HG1287_PATCH,146510503,146528920,POLR3C
ENSG00000266741,HG1287_PATCH,146651118,146665263,POLR3GL
ENSG00000265972,HG1287_PATCH,146678960,146682902,TXNIP
ENSG00000266332,HG1287_PATCH,150469086,150478933,FCGR1A
ENSG00000270340,HG1592_PATCH,106064224,106068065,IGHE
ENSG00000270498,HG1592_PATCH,106090687,106092403,IGHG4
ENSG00000270895,HG1592_PATCH,106109389,106111127,IGHG2
ENSG00000271292,HG1592_PATCH,106202680,106209408,IGHG1
ENSG00000270452,HG1592_PATCH,106452921,106453420,IGHV1-2
ENSG00000271062,HG1592_PATCH,106504240,106504702,IGHV2-5
ENSG00000270398,HG1592_PATCH,106528488,106529020,IGHV3-7
ENSG00000271648,HG1592_PATCH,106582974,106583541,IGHV3-11
ENSG00000270676,HG1592_PATCH,106595879,106596409,IGHV3-13
ENSG00000271658,HG1079_PATCH,54597922,54605946,OSCAR
ENSG00000271562,HG1592_PATCH,106734945,106735477,IGHV3-23
ENSG00000270550,HG1592_PATCH,106801419,106801950,IGHV3-30
ENSG00000270565,HG1592_PATCH,106826130,106826661,IGHV3-33
ENSG00000271023,HG1592_PATCH,106840000,106840482,IGHV4-34
ENSG00000271083,HG1592_PATCH,106888048,106888555,IGHV4-39
ENSG00000271224,HG1592_PATCH,106977454,106978193,IGHV1-46
ENSG00000270597,HG1592_PATCH,107004149,107004681,IGHV3-48
ENSG00000271089,HG1592_PATCH,107059015,107059684,IGHV3-53
ENSG00000270668,HG1592_PATCH,107092129,107094162,IGHV4-59
ENSG00000271469,HG1592_PATCH,107181021,107181518,IGHV1-69
ENSG00000270376,HG1592_PATCH,107189912,107190430,IGHV2-70
ENSG00000270216,HG1079_PATCH,54719532,54746007,LILRB3
ENSG00000271481,HG1079_PATCH,54777075,54784438,LILRB2
ENSG00000271210,HG1079_PATCH,55377503,55393727,FCAR
ENSG00000267912,HG1436_HG1432_PATCH,48535995,48550826,WAS
ENSG00000267983,HG1436_HG1432_PATCH,48781427,48817785,OTUD5
ENSG00000269639,HG1426_PATCH,77087318,77156547,MAGT1
ENSG00000269395,HG1426_PATCH,77171651,77311349,ATP7A
ENSG00000271809,HG953_PATCH,71163013,71192537,ATP6V1B1
ENSG00000273482,HG957_PATCH,53190025,53226733,PRKCD
ENSG00000268779,HG344_PATCH,6896024,6929974,CD4
ENSG00000268954,HG344_PATCH,7055631,7070479,PTPN6
ENSG00000269882,HG344_PATCH,7097422,7180195,C1S
ENSG00000272939,HG1350_HG959_PATCH,42256882,42278113,CEACAM6
ENSG00000272611,HG1350_HG959_PATCH,42302342,42317458,CEACAM3
ENSG00000268944,HG1497_PATCH,153178968,153188448,IRAK1
ENSG00000267993,HG1497_PATCH,153569706,153580580,DNASE1L1
ENSG00000273215,HSCHR19LRC_COX1_CTG1,54573149,54584634,TARM1
ENSG00000272919,HSCHR19LRC_COX1_CTG1,54597933,54606000,OSCAR
ENSG00000269335,HG1497_PATCH,153715815,153733513,IKBKG
ENSG00000273418,HSCHR19LRC_COX2_CTG1,54573149,54584634,TARM1
ENSG00000272833,HSCHR19LRC_COX2_CTG1,54597933,54606000,OSCAR
ENSG00000262044,HSCHR19LRC_COX1_CTG1,54719965,54746384,LILRB3
ENSG00000262936,HSCHR19LRC_COX2_CTG1,54864045,54880850,LAIR1
ENSG00000262806,HSCHR19LRC_COX2_CTG1,55048402,55064587,FCAR
ENSG00000261870,HSCHR19LRC_COX2_CTG1,54991291,55006271,KIR2DS5
ENSG00000273276,HSCHR19LRC_LRC_I_CTG1,54573149,54584634,TARM1
ENSG00000273239,HSCHR19LRC_LRC_I_CTG1,54597933,54606000,OSCAR
ENSG00000272875,HSCHR19LRC_LRC_T_CTG1,54573149,54584634,TARM1
ENSG00000273358,HSCHR19LRC_LRC_S_CTG1,54573149,54584634,TARM1
ENSG00000272891,HSCHR19LRC_LRC_T_CTG1,54597933,54606000,OSCAR
ENSG00000273268,HSCHR19LRC_LRC_S_CTG1,54597933,54606000,OSCAR
ENSG00000273103,HSCHR19LRC_LRC_J_CTG1,54573149,54584634,TARM1
ENSG00000273222,HSCHR19LRC_LRC_J_CTG1,54597933,54606000,OSCAR
ENSG00000272749,HSCHR19LRC_PGF1_CTG1,54573149,54584634,TARM1
ENSG00000273380,HSCHR19LRC_PGF1_CTG1,54597933,54606000,OSCAR
ENSG00000262087,HSCHR19LRC_PGF1_CTG1,54720151,54746602,LILRB3
ENSG00000272838,HSCHR19LRC_PGF2_CTG1,54573149,54584634,TARM1
ENSG00000273074,HSCHR19LRC_PGF2_CTG1,54597933,54606000,OSCAR
ENSG00000262827,HSCHR19LRC_PGF1_CTG1,55307510,55323724,FCAR
ENSG00000267923,HSCHR19LRC_PGF1_CTG1,54787290,54804060,LAIR1
ENSG00000263303,HSCHR19LRC_PGF2_CTG1,54864474,54875961,LAIR1
